SUBJECT,ROW,TECHNIQUE,TASK,TRIAL,TRAINING,DATA
6,4,HoloLens,PointDistance,4,R,5
6,5,HoloLens,PointDistance,5,R,3
6,6,HoloLens,PointDistance,6,R,8
6,7,HoloLens,PointDistance,7,R,7
6,8,HoloLens,PointDistance,8,R,4
6,9,HoloLens,TouchingSegments,0,T,1
6,10,HoloLens,TouchingSegments,1,T,2
6,11,HoloLens,TouchingSegments,2,T,0
6,12,HoloLens,TouchingSegments,3,R,5
6,13,HoloLens,TouchingSegments,4,R,6
6,14,HoloLens,TouchingSegments,5,R,7
6,15,HoloLens,TouchingSegments,6,R,4
6,16,HoloLens,TouchingSegments,7,R,8
6,17,HoloLens,TouchingSegments,8,R,3
6,18,HoloLens,LargerTad,0,T,1
6,19,HoloLens,LargerTad,1,T,0
6,20,HoloLens,LargerTad,2,T,2
6,21,HoloLens,LargerTad,3,R,8
6,22,HoloLens,LargerTad,4,R,6
6,23,HoloLens,LargerTad,5,R,4
6,24,HoloLens,LargerTad,6,R,7
6,25,HoloLens,LargerTad,7,R,5
6,26,HoloLens,LargerTad,8,R,3
6,27,HoloLens,Triple,0,T,0
6,28,HoloLens,Triple,1,T,2
6,29,HoloLens,Triple,2,T,1
6,30,HoloLens,Triple,3,R,5
6,31,HoloLens,Triple,4,R,4
6,32,HoloLens,Triple,5,R,6
6,33,HoloLens,Triple,6,R,8
6,34,HoloLens,Triple,7,R,3
6,35,HoloLens,Triple,8,R,7
6,36,Projection,PointDistance,0,T,1
6,37,Projection,PointDistance,1,T,0
6,38,Projection,PointDistance,2,T,2
6,39,Projection,PointDistance,3,R,3
6,40,Projection,PointDistance,4,R,5
6,41,Projection,PointDistance,5,R,8
6,42,Projection,PointDistance,6,R,6
6,43,Projection,PointDistance,7,R,4
6,44,Projection,PointDistance,8,R,7
6,45,Projection,TouchingSegments,0,T,0
6,46,Projection,TouchingSegments,1,T,2
6,47,Projection,TouchingSegments,2,T,1
6,48,Projection,TouchingSegments,3,R,8
6,49,Projection,TouchingSegments,4,R,6
6,50,Projection,TouchingSegments,5,R,4
6,51,Projection,TouchingSegments,6,R,5
6,52,Projection,TouchingSegments,7,R,3
6,53,Projection,TouchingSegments,8,R,7
6,54,Projection,LargerTad,0,T,0
6,55,Projection,LargerTad,1,T,2
6,56,Projection,LargerTad,2,T,1
6,57,Projection,LargerTad,3,R,3
6,58,Projection,LargerTad,4,R,4
6,59,Projection,LargerTad,5,R,5
6,60,Projection,LargerTad,6,R,7
6,61,Projection,LargerTad,7,R,8
6,62,Projection,LargerTad,8,R,6
6,63,Projection,Triple,0,T,1
6,64,Projection,Triple,1,T,0
6,65,Projection,Triple,2,T,2
6,66,Projection,Triple,3,R,8
6,67,Projection,Triple,4,R,3
6,68,Projection,Triple,5,R,6
6,69,Projection,Triple,6,R,4
6,70,Projection,Triple,7,R,5
6,71,Projection,Triple,8,R,7
6,72,Heatmap,PointDistance,0,T,2
6,73,Heatmap,PointDistance,1,T,1
6,74,Heatmap,PointDistance,2,T,0
6,75,Heatmap,PointDistance,3,R,7
6,76,Heatmap,PointDistance,4,R,5
6,77,Heatmap,PointDistance,5,R,4
6,78,Heatmap,PointDistance,6,R,8
6,79,Heatmap,PointDistance,7,R,6
6,80,Heatmap,PointDistance,8,R,3
6,81,Heatmap,TouchingSegments,0,T,1
6,82,Heatmap,TouchingSegments,1,T,2
6,83,Heatmap,TouchingSegments,2,T,0
6,84,Heatmap,TouchingSegments,3,R,5
6,85,Heatmap,TouchingSegments,4,R,7
6,86,Heatmap,TouchingSegments,5,R,4
6,87,Heatmap,TouchingSegments,6,R,6
6,88,Heatmap,TouchingSegments,7,R,8
6,89,Heatmap,TouchingSegments,8,R,3
6,90,Heatmap,LargerTad,0,T,0
6,91,Heatmap,LargerTad,1,T,2
6,92,Heatmap,LargerTad,2,T,1
6,93,Heatmap,LargerTad,3,R,4
6,94,Heatmap,LargerTad,4,R,6
6,95,Heatmap,LargerTad,5,R,8
6,96,Heatmap,LargerTad,6,R,3
6,97,Heatmap,LargerTad,7,R,5
6,98,Heatmap,LargerTad,8,R,7
6,99,Heatmap,Triple,0,T,2
6,100,Heatmap,Triple,1,T,1
6,101,Heatmap,Triple,2,T,0
6,102,Heatmap,Triple,3,R,5
6,103,Heatmap,Triple,4,R,4
6,104,Heatmap,Triple,5,R,6
6,105,Heatmap,Triple,6,R,8
6,106,Heatmap,Triple,7,R,7
6,107,Heatmap,Triple,8,R,3
7,0,Heatmap,PointDistance,0,T,1
7,1,Heatmap,PointDistance,1,T,2
7,2,Heatmap,PointDistance,2,T,0
7,3,Heatmap,PointDistance,3,R,8
7,4,Heatmap,PointDistance,4,R,4
7,5,Heatmap,PointDistance,5,R,7
7,6,Heatmap,PointDistance,6,R,3
7,7,Heatmap,PointDistance,7,R,5
7,8,Heatmap,PointDistance,8,R,6
7,9,Heatmap,TouchingSegments,0,T,0
7,10,Heatmap,TouchingSegments,1,T,1
7,11,Heatmap,TouchingSegments,2,T,2
7,12,Heatmap,TouchingSegments,3,R,8
7,13,Heatmap,TouchingSegments,4,R,4
7,14,Heatmap,TouchingSegments,5,R,7
7,15,Heatmap,TouchingSegments,6,R,5
7,16,Heatmap,TouchingSegments,7,R,3
7,17,Heatmap,TouchingSegments,8,R,6
7,18,Heatmap,LargerTad,0,T,1
7,19,Heatmap,LargerTad,1,T,0
7,20,Heatmap,LargerTad,2,T,2
7,21,Heatmap,LargerTad,3,R,6
7,22,Heatmap,LargerTad,4,R,4
7,23,Heatmap,LargerTad,5,R,7
7,24,Heatmap,LargerTad,6,R,5
7,25,Heatmap,LargerTad,7,R,8
7,26,Heatmap,LargerTad,8,R,3
7,27,Heatmap,Triple,0,T,2
7,28,Heatmap,Triple,1,T,0
7,29,Heatmap,Triple,2,T,1
7,30,Heatmap,Triple,3,R,7
7,31,Heatmap,Triple,4,R,8
7,32,Heatmap,Triple,5,R,4
7,33,Heatmap,Triple,6,R,5
7,34,Heatmap,Triple,7,R,6
7,35,Heatmap,Triple,8,R,3
7,36,HoloLens,PointDistance,0,T,2
7,37,HoloLens,PointDistance,1,T,0
7,38,HoloLens,PointDistance,2,T,1
7,39,HoloLens,PointDistance,3,R,6
7,40,HoloLens,PointDistance,4,R,7
7,41,HoloLens,PointDistance,5,R,4
7,42,HoloLens,PointDistance,6,R,3
7,43,HoloLens,PointDistance,7,R,5
7,44,HoloLens,PointDistance,8,R,8
7,45,HoloLens,TouchingSegments,0,T,2
7,46,HoloLens,TouchingSegments,1,T,0
7,47,HoloLens,TouchingSegments,2,T,1
7,48,HoloLens,TouchingSegments,3,R,5
7,49,HoloLens,TouchingSegments,4,R,3
7,50,HoloLens,TouchingSegments,5,R,6
7,51,HoloLens,TouchingSegments,6,R,4
7,52,HoloLens,TouchingSegments,7,R,7
7,53,HoloLens,TouchingSegments,8,R,8
7,54,HoloLens,LargerTad,0,T,2
7,55,HoloLens,LargerTad,1,T,1
7,56,HoloLens,LargerTad,2,T,0
7,57,HoloLens,LargerTad,3,R,8
7,58,HoloLens,LargerTad,4,R,6
7,59,HoloLens,LargerTad,5,R,7
7,60,HoloLens,LargerTad,6,R,4
7,61,HoloLens,LargerTad,7,R,3
7,62,HoloLens,LargerTad,8,R,5
7,63,HoloLens,Triple,0,T,0
7,64,HoloLens,Triple,1,T,2
7,65,HoloLens,Triple,2,T,1
7,66,HoloLens,Triple,3,R,3
7,67,HoloLens,Triple,4,R,6
7,68,HoloLens,Triple,5,R,5
7,69,HoloLens,Triple,6,R,7
7,70,HoloLens,Triple,7,R,4
7,71,HoloLens,Triple,8,R,8
7,72,Projection,PointDistance,0,T,0
7,73,Projection,PointDistance,1,T,2
7,74,Projection,PointDistance,2,T,1
7,75,Projection,PointDistance,3,R,3
7,76,Projection,PointDistance,4,R,6
7,77,Projection,PointDistance,5,R,5
7,78,Projection,PointDistance,6,R,7
7,79,Projection,PointDistance,7,R,8
7,80,Projection,PointDistance,8,R,4
7,81,Projection,TouchingSegments,0,T,2
7,82,Projection,TouchingSegments,1,T,0
7,83,Projection,TouchingSegments,2,T,1
7,84,Projection,TouchingSegments,3,R,6
7,85,Projection,TouchingSegments,4,R,5
7,86,Projection,TouchingSegments,5,R,8
7,87,Projection,TouchingSegments,6,R,4
7,88,Projection,TouchingSegments,7,R,7
7,89,Projection,TouchingSegments,8,R,3
7,90,Projection,LargerTad,0,T,0
7,91,Projection,LargerTad,1,T,2
7,92,Projection,LargerTad,2,T,1
7,93,Projection,LargerTad,3,R,4
7,94,Projection,LargerTad,4,R,7
7,95,Projection,LargerTad,5,R,8
7,96,Projection,LargerTad,6,R,6
7,97,Projection,LargerTad,7,R,5
7,98,Projection,LargerTad,8,R,3
7,99,Projection,Triple,0,T,2
7,100,Projection,Triple,1,T,0
7,101,Projection,Triple,2,T,1
7,102,Projection,Triple,3,R,7
7,103,Projection,Triple,4,R,8
7,104,Projection,Triple,5,R,6
7,105,Projection,Triple,6,R,4
7,106,Projection,Triple,7,R,3
7,107,Projection,Triple,8,R,5
8,0,Projection,PointDistance,0,T,0
8,1,Projection,PointDistance,1,T,1
8,2,Projection,PointDistance,2,T,2
8,3,Projection,PointDistance,3,R,5
8,4,Projection,PointDistance,4,R,8
8,5,Projection,PointDistance,5,R,6
8,6,Projection,PointDistance,6,R,4
8,7,Projection,PointDistance,7,R,7
8,8,Projection,PointDistance,8,R,3
8,9,Projection,TouchingSegments,0,T,1
8,10,Projection,TouchingSegments,1,T,0
8,11,Projection,TouchingSegments,2,T,2
8,12,Projection,TouchingSegments,3,R,6
8,13,Projection,TouchingSegments,4,R,4
8,14,Projection,TouchingSegments,5,R,7
8,15,Projection,TouchingSegments,6,R,5
8,16,Projection,TouchingSegments,7,R,3
8,17,Projection,TouchingSegments,8,R,8
8,18,Projection,LargerTad,0,T,1
8,19,Projection,LargerTad,1,T,0
8,20,Projection,LargerTad,2,T,2
8,21,Projection,LargerTad,3,R,5
8,22,Projection,LargerTad,4,R,6
8,23,Projection,LargerTad,5,R,3
8,24,Projection,LargerTad,6,R,4
8,25,Projection,LargerTad,7,R,7
8,26,Projection,LargerTad,8,R,8
8,27,Projection,Triple,0,T,1
8,28,Projection,Triple,1,T,2
8,29,Projection,Triple,2,T,0
8,30,Projection,Triple,3,R,8
8,31,Projection,Triple,4,R,6
8,32,Projection,Triple,5,R,4
8,33,Projection,Triple,6,R,3
8,34,Projection,Triple,7,R,5
8,35,Projection,Triple,8,R,7
8,36,Heatmap,PointDistance,0,T,1
8,37,Heatmap,PointDistance,1,T,2
8,38,Heatmap,PointDistance,2,T,0
8,39,Heatmap,PointDistance,3,R,5
8,40,Heatmap,PointDistance,4,R,4
8,41,Heatmap,PointDistance,5,R,8
8,42,Heatmap,PointDistance,6,R,3
8,43,Heatmap,PointDistance,7,R,7
8,44,Heatmap,PointDistance,8,R,6
8,45,Heatmap,TouchingSegments,0,T,2
8,46,Heatmap,TouchingSegments,1,T,1
8,47,Heatmap,TouchingSegments,2,T,0
8,48,Heatmap,TouchingSegments,3,R,6
8,49,Heatmap,TouchingSegments,4,R,7
8,50,Heatmap,TouchingSegments,5,R,5
8,51,Heatmap,TouchingSegments,6,R,3
8,52,Heatmap,TouchingSegments,7,R,4
8,53,Heatmap,TouchingSegments,8,R,8
8,54,Heatmap,LargerTad,0,T,2
8,55,Heatmap,LargerTad,1,T,0
8,56,Heatmap,LargerTad,2,T,1
8,57,Heatmap,LargerTad,3,R,7
8,58,Heatmap,LargerTad,4,R,3
8,59,Heatmap,LargerTad,5,R,8
8,60,Heatmap,LargerTad,6,R,5
8,61,Heatmap,LargerTad,7,R,4
8,62,Heatmap,LargerTad,8,R,6
8,63,Heatmap,Triple,0,T,1
8,64,Heatmap,Triple,1,T,0
8,65,Heatmap,Triple,2,T,2
8,66,Heatmap,Triple,3,R,7
8,67,Heatmap,Triple,4,R,3
8,68,Heatmap,Triple,5,R,5
8,69,Heatmap,Triple,6,R,8
8,70,Heatmap,Triple,7,R,6
8,71,Heatmap,Triple,8,R,4
8,72,HoloLens,PointDistance,0,T,1
8,73,HoloLens,PointDistance,1,T,0
8,74,HoloLens,PointDistance,2,T,2
8,75,HoloLens,PointDistance,3,R,7
8,76,HoloLens,PointDistance,4,R,6
8,77,HoloLens,PointDistance,5,R,4
8,78,HoloLens,PointDistance,6,R,5
8,79,HoloLens,PointDistance,7,R,8
8,80,HoloLens,PointDistance,8,R,3
8,81,HoloLens,TouchingSegments,0,T,0
8,82,HoloLens,TouchingSegments,1,T,1
8,83,HoloLens,TouchingSegments,2,T,2
8,84,HoloLens,TouchingSegments,3,R,4
8,85,HoloLens,TouchingSegments,4,R,7
8,86,HoloLens,TouchingSegments,5,R,6
8,87,HoloLens,TouchingSegments,6,R,3
8,88,HoloLens,TouchingSegments,7,R,8
8,89,HoloLens,TouchingSegments,8,R,5
8,90,HoloLens,LargerTad,0,T,2
8,91,HoloLens,LargerTad,1,T,1
8,92,HoloLens,LargerTad,2,T,0
8,93,HoloLens,LargerTad,3,R,6
8,94,HoloLens,LargerTad,4,R,4
8,95,HoloLens,LargerTad,5,R,3
8,96,HoloLens,LargerTad,6,R,8
8,97,HoloLens,LargerTad,7,R,5
8,98,HoloLens,LargerTad,8,R,7
8,99,HoloLens,Triple,0,T,0
8,100,HoloLens,Triple,1,T,1
8,101,HoloLens,Triple,2,T,2
8,102,HoloLens,Triple,3,R,3
8,103,HoloLens,Triple,4,R,5
8,104,HoloLens,Triple,5,R,4
8,105,HoloLens,Triple,6,R,8
8,106,HoloLens,Triple,7,R,6
8,107,HoloLens,Triple,8,R,7
9,0,HoloLens,PointDistance,0,T,2
9,1,HoloLens,PointDistance,1,T,0
9,2,HoloLens,PointDistance,2,T,1
9,3,HoloLens,PointDistance,3,R,3
9,4,HoloLens,PointDistance,4,R,6
9,5,HoloLens,PointDistance,5,R,4
9,6,HoloLens,PointDistance,6,R,8
9,7,HoloLens,PointDistance,7,R,5
9,8,HoloLens,PointDistance,8,R,7
9,9,HoloLens,TouchingSegments,0,T,0
9,10,HoloLens,TouchingSegments,1,T,1
9,11,HoloLens,TouchingSegments,2,T,2
9,12,HoloLens,TouchingSegments,3,R,6
9,13,HoloLens,TouchingSegments,4,R,8
9,14,HoloLens,TouchingSegments,5,R,4
9,15,HoloLens,TouchingSegments,6,R,3
9,16,HoloLens,TouchingSegments,7,R,7
9,17,HoloLens,TouchingSegments,8,R,5
9,18,HoloLens,LargerTad,0,T,1
9,19,HoloLens,LargerTad,1,T,2
9,20,HoloLens,LargerTad,2,T,0
9,21,HoloLens,LargerTad,3,R,6
9,22,HoloLens,LargerTad,4,R,5
9,23,HoloLens,LargerTad,5,R,8
9,24,HoloLens,LargerTad,6,R,3
9,25,HoloLens,LargerTad,7,R,4
9,26,HoloLens,LargerTad,8,R,7
9,27,HoloLens,Triple,0,T,2
9,28,HoloLens,Triple,1,T,0
9,29,HoloLens,Triple,2,T,1
9,30,HoloLens,Triple,3,R,5
9,31,HoloLens,Triple,4,R,7
9,32,HoloLens,Triple,5,R,3
9,33,HoloLens,Triple,6,R,8
9,34,HoloLens,Triple,7,R,6
9,35,HoloLens,Triple,8,R,4
9,36,Projection,PointDistance,0,T,0
9,37,Projection,PointDistance,1,T,2
9,38,Projection,PointDistance,2,T,1
9,39,Projection,PointDistance,3,R,3
9,40,Projection,PointDistance,4,R,4
9,41,Projection,PointDistance,5,R,8
9,42,Projection,PointDistance,6,R,5
9,43,Projection,PointDistance,7,R,7
9,44,Projection,PointDistance,8,R,6
9,45,Projection,TouchingSegments,0,T,2
9,46,Projection,TouchingSegments,1,T,0
9,47,Projection,TouchingSegments,2,T,1
9,48,Projection,TouchingSegments,3,R,6
9,49,Projection,TouchingSegments,4,R,5
9,50,Projection,TouchingSegments,5,R,4
9,51,Projection,TouchingSegments,6,R,8
9,52,Projection,TouchingSegments,7,R,3
9,53,Projection,TouchingSegments,8,R,7
9,54,Projection,LargerTad,0,T,0
9,55,Projection,LargerTad,1,T,1
9,56,Projection,LargerTad,2,T,2
9,57,Projection,LargerTad,3,R,4
9,58,Projection,LargerTad,4,R,5
9,59,Projection,LargerTad,5,R,6
9,60,Projection,LargerTad,6,R,7
9,61,Projection,LargerTad,7,R,3
9,62,Projection,LargerTad,8,R,8
9,63,Projection,Triple,0,T,2
9,64,Projection,Triple,1,T,1
9,65,Projection,Triple,2,T,0
9,66,Projection,Triple,3,R,6
9,67,Projection,Triple,4,R,4
9,68,Projection,Triple,5,R,7
9,69,Projection,Triple,6,R,5
9,70,Projection,Triple,7,R,8
9,71,Projection,Triple,8,R,3
9,72,Heatmap,PointDistance,0,T,2
9,73,Heatmap,PointDistance,1,T,1
9,74,Heatmap,PointDistance,2,T,0
9,75,Heatmap,PointDistance,3,R,7
9,76,Heatmap,PointDistance,4,R,5
9,77,Heatmap,PointDistance,5,R,3
9,78,Heatmap,PointDistance,6,R,6
9,79,Heatmap,PointDistance,7,R,4
9,80,Heatmap,PointDistance,8,R,8
9,81,Heatmap,TouchingSegments,0,T,1
9,82,Heatmap,TouchingSegments,1,T,2
9,83,Heatmap,TouchingSegments,2,T,0
9,84,Heatmap,TouchingSegments,3,R,8
9,85,Heatmap,TouchingSegments,4,R,6
9,86,Heatmap,TouchingSegments,5,R,5
9,87,Heatmap,TouchingSegments,6,R,3
9,88,Heatmap,TouchingSegments,7,R,7
9,89,Heatmap,TouchingSegments,8,R,4
9,90,Heatmap,LargerTad,0,T,1
9,91,Heatmap,LargerTad,1,T,2
9,92,Heatmap,LargerTad,2,T,0
9,93,Heatmap,LargerTad,3,R,4
9,94,Heatmap,LargerTad,4,R,5
9,95,Heatmap,LargerTad,5,R,8
9,96,Heatmap,LargerTad,6,R,7
9,97,Heatmap,LargerTad,7,R,3
9,98,Heatmap,LargerTad,8,R,6
9,99,Heatmap,Triple,0,T,2
9,100,Heatmap,Triple,1,T,1
9,101,Heatmap,Triple,2,T,0
9,102,Heatmap,Triple,3,R,6
9,103,Heatmap,Triple,4,R,7
9,104,Heatmap,Triple,5,R,5
9,105,Heatmap,Triple,6,R,3
9,106,Heatmap,Triple,7,R,4
9,107,Heatmap,Triple,8,R,8
10,0,Heatmap,PointDistance,0,T,1
10,1,Heatmap,PointDistance,1,T,0
10,2,Heatmap,PointDistance,2,T,2
10,3,Heatmap,PointDistance,3,R,7
10,4,Heatmap,PointDistance,4,R,4
10,5,Heatmap,PointDistance,5,R,3
10,6,Heatmap,PointDistance,6,R,6
10,7,Heatmap,PointDistance,7,R,5
10,8,Heatmap,PointDistance,8,R,8
10,9,Heatmap,TouchingSegments,0,T,1
10,10,Heatmap,TouchingSegments,1,T,0
10,11,Heatmap,TouchingSegments,2,T,2
10,12,Heatmap,TouchingSegments,3,R,6
10,13,Heatmap,TouchingSegments,4,R,8
10,14,Heatmap,TouchingSegments,5,R,5
10,15,Heatmap,TouchingSegments,6,R,4
10,16,Heatmap,TouchingSegments,7,R,7
10,17,Heatmap,TouchingSegments,8,R,3
10,18,Heatmap,LargerTad,0,T,1
10,19,Heatmap,LargerTad,1,T,2
10,20,Heatmap,LargerTad,2,T,0
10,21,Heatmap,LargerTad,3,R,7
10,22,Heatmap,LargerTad,4,R,5
10,23,Heatmap,LargerTad,5,R,8
10,24,Heatmap,LargerTad,6,R,6
10,25,Heatmap,LargerTad,7,R,3
10,26,Heatmap,LargerTad,8,R,4
10,27,Heatmap,Triple,0,T,2
10,28,Heatmap,Triple,1,T,1
10,29,Heatmap,Triple,2,T,0
10,30,Heatmap,Triple,3,R,7
10,31,Heatmap,Triple,4,R,8
10,32,Heatmap,Triple,5,R,5
10,33,Heatmap,Triple,6,R,3
10,34,Heatmap,Triple,7,R,4
10,35,Heatmap,Triple,8,R,6
10,36,HoloLens,PointDistance,0,T,0
10,37,HoloLens,PointDistance,1,T,1
10,38,HoloLens,PointDistance,2,T,2
10,39,HoloLens,PointDistance,3,R,8
10,40,HoloLens,PointDistance,4,R,7
10,41,HoloLens,PointDistance,5,R,6
10,42,HoloLens,PointDistance,6,R,4
10,43,HoloLens,PointDistance,7,R,3
10,44,HoloLens,PointDistance,8,R,5
10,45,HoloLens,TouchingSegments,0,T,2
10,46,HoloLens,TouchingSegments,1,T,1
10,47,HoloLens,TouchingSegments,2,T,0
10,48,HoloLens,TouchingSegments,3,R,7
10,49,HoloLens,TouchingSegments,4,R,3
10,50,HoloLens,TouchingSegments,5,R,8
10,51,HoloLens,TouchingSegments,6,R,5
10,52,HoloLens,TouchingSegments,7,R,6
10,53,HoloLens,TouchingSegments,8,R,4
10,54,HoloLens,LargerTad,0,T,0
10,55,HoloLens,LargerTad,1,T,2
10,56,HoloLens,LargerTad,2,T,1
10,57,HoloLens,LargerTad,3,R,3
10,58,HoloLens,LargerTad,4,R,8
10,59,HoloLens,LargerTad,5,R,5
10,60,HoloLens,LargerTad,6,R,7
10,61,HoloLens,LargerTad,7,R,4
10,62,HoloLens,LargerTad,8,R,6
10,63,HoloLens,Triple,0,T,0
10,64,HoloLens,Triple,1,T,1
10,65,HoloLens,Triple,2,T,2
10,66,HoloLens,Triple,3,R,6
10,67,HoloLens,Triple,4,R,3
10,68,HoloLens,Triple,5,R,4
10,69,HoloLens,Triple,6,R,8
10,70,HoloLens,Triple,7,R,5
10,71,HoloLens,Triple,8,R,7
10,72,Projection,PointDistance,0,T,1
10,73,Projection,PointDistance,1,T,2
10,74,Projection,PointDistance,2,T,0
10,75,Projection,PointDistance,3,R,4
10,76,Projection,PointDistance,4,R,3
10,77,Projection,PointDistance,5,R,7
10,78,Projection,PointDistance,6,R,5
10,79,Projection,PointDistance,7,R,6
10,80,Projection,PointDistance,8,R,8
10,81,Projection,TouchingSegments,0,T,2
10,82,Projection,TouchingSegments,1,T,1
10,83,Projection,TouchingSegments,2,T,0
10,84,Projection,TouchingSegments,3,R,6
10,85,Projection,TouchingSegments,4,R,7
10,86,Projection,TouchingSegments,5,R,3
10,87,Projection,TouchingSegments,6,R,4
10,88,Projection,TouchingSegments,7,R,8
10,89,Projection,TouchingSegments,8,R,5
10,90,Projection,LargerTad,0,T,0
10,91,Projection,LargerTad,1,T,1
10,92,Projection,LargerTad,2,T,2
10,93,Projection,LargerTad,3,R,8
10,94,Projection,LargerTad,4,R,6
10,95,Projection,LargerTad,5,R,7
10,96,Projection,LargerTad,6,R,5
10,97,Projection,LargerTad,7,R,3
10,98,Projection,LargerTad,8,R,4
10,99,Projection,Triple,0,T,1
10,100,Projection,Triple,1,T,0
10,101,Projection,Triple,2,T,2
10,102,Projection,Triple,3,R,3
10,103,Projection,Triple,4,R,7
10,104,Projection,Triple,5,R,6
10,105,Projection,Triple,6,R,4
10,106,Projection,Triple,7,R,8
10,107,Projection,Triple,8,R,5
11,0,Projection,PointDistance,0,T,0
11,1,Projection,PointDistance,1,T,2
11,2,Projection,PointDistance,2,T,1
11,3,Projection,PointDistance,3,R,5
11,4,Projection,PointDistance,4,R,6
11,5,Projection,PointDistance,5,R,8
11,6,Projection,PointDistance,6,R,3
11,7,Projection,PointDistance,7,R,7
11,8,Projection,PointDistance,8,R,4
11,9,Projection,TouchingSegments,0,T,1
11,10,Projection,TouchingSegments,1,T,0
11,11,Projection,TouchingSegments,2,T,2
11,12,Projection,TouchingSegments,3,R,5
11,13,Projection,TouchingSegments,4,R,4
11,14,Projection,TouchingSegments,5,R,7
11,15,Projection,TouchingSegments,6,R,6
11,16,Projection,TouchingSegments,7,R,8
11,17,Projection,TouchingSegments,8,R,3
11,18,Projection,LargerTad,0,T,0
11,19,Projection,LargerTad,1,T,1
11,20,Projection,LargerTad,2,T,2
11,21,Projection,LargerTad,3,R,4
11,22,Projection,LargerTad,4,R,6
11,23,Projection,LargerTad,5,R,7
11,24,Projection,LargerTad,6,R,3
11,25,Projection,LargerTad,7,R,5
11,26,Projection,LargerTad,8,R,8
11,27,Projection,Triple,0,T,2
11,28,Projection,Triple,1,T,1
11,29,Projection,Triple,2,T,0
11,30,Projection,Triple,3,R,7
11,31,Projection,Triple,4,R,4
11,32,Projection,Triple,5,R,3
11,33,Projection,Triple,6,R,5
11,34,Projection,Triple,7,R,6
11,35,Projection,Triple,8,R,8
11,36,Heatmap,PointDistance,0,T,1
11,37,Heatmap,PointDistance,1,T,2
11,38,Heatmap,PointDistance,2,T,0
11,39,Heatmap,PointDistance,3,R,6
11,40,Heatmap,PointDistance,4,R,3
11,41,Heatmap,PointDistance,5,R,4
11,42,Heatmap,PointDistance,6,R,7
11,43,Heatmap,PointDistance,7,R,8
11,44,Heatmap,PointDistance,8,R,5
11,45,Heatmap,TouchingSegments,0,T,2
11,46,Heatmap,TouchingSegments,1,T,0
11,47,Heatmap,TouchingSegments,2,T,1
11,48,Heatmap,TouchingSegments,3,R,7
11,49,Heatmap,TouchingSegments,4,R,5
11,50,Heatmap,TouchingSegments,5,R,4
11,51,Heatmap,TouchingSegments,6,R,8
11,52,Heatmap,TouchingSegments,7,R,3
11,53,Heatmap,TouchingSegments,8,R,6
11,54,Heatmap,LargerTad,0,T,0
11,55,Heatmap,LargerTad,1,T,1
11,56,Heatmap,LargerTad,2,T,2
11,57,Heatmap,LargerTad,3,R,7
11,58,Heatmap,LargerTad,4,R,4
11,59,Heatmap,LargerTad,5,R,8
11,60,Heatmap,LargerTad,6,R,5
11,61,Heatmap,LargerTad,7,R,3
11,62,Heatmap,LargerTad,8,R,6
11,63,Heatmap,Triple,0,T,1
11,64,Heatmap,Triple,1,T,0
11,65,Heatmap,Triple,2,T,2
11,66,Heatmap,Triple,3,R,8
11,67,Heatmap,Triple,4,R,7
11,68,Heatmap,Triple,5,R,6
11,69,Heatmap,Triple,6,R,4
11,70,Heatmap,Triple,7,R,3
11,71,Heatmap,Triple,8,R,5
11,72,HoloLens,PointDistance,0,T,1
11,73,HoloLens,PointDistance,1,T,0
11,74,HoloLens,PointDistance,2,T,2
11,75,HoloLens,PointDistance,3,R,4
11,76,HoloLens,PointDistance,4,R,6
11,77,HoloLens,PointDistance,5,R,7
11,78,HoloLens,PointDistance,6,R,8
11,79,HoloLens,PointDistance,7,R,5
11,80,HoloLens,PointDistance,8,R,3
11,81,HoloLens,TouchingSegments,0,T,1
11,82,HoloLens,TouchingSegments,1,T,0
11,83,HoloLens,TouchingSegments,2,T,2
11,84,HoloLens,TouchingSegments,3,R,8
11,85,HoloLens,TouchingSegments,4,R,6
11,86,HoloLens,TouchingSegments,5,R,4
11,87,HoloLens,TouchingSegments,6,R,3
11,88,HoloLens,TouchingSegments,7,R,5
11,89,HoloLens,TouchingSegments,8,R,7
11,90,HoloLens,LargerTad,0,T,2
11,91,HoloLens,LargerTad,1,T,0
11,92,HoloLens,LargerTad,2,T,1
11,93,HoloLens,LargerTad,3,R,4
11,94,HoloLens,LargerTad,4,R,5
11,95,HoloLens,LargerTad,5,R,8
11,96,HoloLens,LargerTad,6,R,3
11,97,HoloLens,LargerTad,7,R,7
11,98,HoloLens,LargerTad,8,R,6
11,99,HoloLens,Triple,0,T,0
11,100,HoloLens,Triple,1,T,1
11,101,HoloLens,Triple,2,T,2
11,102,HoloLens,Triple,3,R,3
11,103,HoloLens,Triple,4,R,8
11,104,HoloLens,Triple,5,R,7
11,105,HoloLens,Triple,6,R,4
11,106,HoloLens,Triple,7,R,5
11,107,HoloLens,Triple,8,R,6
12,0,HoloLens,PointDistance,0,T,2
12,1,HoloLens,PointDistance,1,T,1
12,2,HoloLens,PointDistance,2,T,0
12,3,HoloLens,PointDistance,3,R,3
12,4,HoloLens,PointDistance,4,R,7
12,5,HoloLens,PointDistance,5,R,8
12,6,HoloLens,PointDistance,6,R,5
12,7,HoloLens,PointDistance,7,R,4
12,8,HoloLens,PointDistance,8,R,6
12,9,HoloLens,TouchingSegments,0,T,2
